Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,5d,1m,3m,6m,1y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank.1,Divergence_Rank,Divergence_Rank.1,Penalty,Penalty.1,Average_Rank,Average_Rank.1,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank.2,Total_Return_Rank.3,Divergence_Rank.2,Divergence_Rank.3,Penalty.2,Penalty.3,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank.2,Average_Rank.3,Interval_Dice,Alpha_Dice,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,High_52W,Pct_From_52W_High,At_52W_High
47,GE,Aerospace & Defense,252.0,94.6,6.2,4.0,14.0,6.8,7.1,8.8,83.4,226.3,323.4,252.0,260.3,-96.0,1.1,188.2,29.35033451550357,400.0,70.0,70.0,72.0,72.0,17.78,17.78,108.08,108.08,20,-7.578821406522806,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,70.0,70.0,72.0,72.0,17.78,17.78,112.0,0.0,0.0,-6.0,0.0,108.08,108.08,111111111,001001111,366973017129.0,366.973,34.0,cap100,equity,data_raw,352.88,-0.33,True
48,IONQ,Quantum Computing,353.7,53.2,-3.0,-5.0,-0.4,30.8,25.5,15.5,197.8,360.2,,353.7,660.4,-66.8,1.4,501.4,142.0581727523811,418.0,66.0,66.0,58.0,58.0,10.4,10.4,108.9,108.9,-18,56.85297215411434,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,66.0,66.0,58.0,58.0,10.4,10.4,58.0,0.0,11.0,25.0,0.0,108.9,108.9,0011111-1,-----1111,20925513797.49,20.926,400.0,other,equity,data_raw,84.64,-33.77,False
49,PH,Diversified Machinery,222.1,78.7,4.3,2.3,9.1,-2.3,-2.5,4.8,29.4,79.5,137.2,222.1,289.7,-29.7,1.1,237.5,59.25527759846486,370.1,80.0,80.0,83.0,83.0,10.42,10.42,108.92,108.92,39,-24.50604096943883,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,80.0,80.0,83.0,83.0,10.42,10.42,182.0,0.0,0.0,-4.0,0.0,108.92,108.92,110011111,001111111,118333338171.7,118.333,104.0,large,equity,data_raw,1034.96,-9.32,False
50,GWW,Industrial Distribution,183.5,82.3,-0.8,-1.3,9.0,7.2,13.3,13.7,4.1,36.0,89.9,183.5,230.8,-40.3,1.2,166.6,55.51315239500565,331.5,91.0,91.0,95.0,95.0,0.0,0.0,109.75,109.75,-9,-12.605935676918904,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,91.0,91.0,95.0,95.0,0.0,0.0,98.0,0.0,0.0,12.0,0.0,109.75,109.75,011111111,111111111,62308096023.48,62.308,205.0,large,equity,data_raw,1349.74,-2.22,False
51,APP,Software,899.4,58.6,4.5,6.0,-3.5,5.1,-5.8,-5.4,438.8,907.9,,899.4,1542.2,-55.4,1.4,1562.3,470.6350963841329,961.0,22.0,22.0,20.0,20.0,13.3,13.3,110.3,110.3,-36,134.32139346634858,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,22.0,22.0,20.0,20.0,13.3,13.3,254.0,0.0,11.0,25.0,0.0,110.3,110.3,1010011-1,------111,157513130132.08,157.513,81.0,cap100,equity,data_raw,738.01,-30.19,False
52,CIEN,Communications Equipment,854.9,64.7,-3.0,-5.0,-23.5,-11.0,28.0,154.7,472.9,529.6,577.6,854.9,1355.9,-63.2,1.3,541.0,36.66466534288606,1002.9,20.0,20.0,21.0,21.0,27.93,27.93,110.33,110.33,-8,19.56582752326857,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,20.0,20.0,21.0,21.0,27.93,27.93,32.0,4.0,0.0,25.0,0.0,110.33,110.33,000111111,111100011,60910220608.66,60.91,208.0,large,equity,data_raw,637.51,-32.5,False
53,STLD,Steel,423.1,95.2,-4.8,-3.6,10.7,22.5,34.5,60.1,74.4,120.7,297.6,423.1,447.0,-47.6,1.4,196.8,36.94889759182715,571.1,51.0,51.0,53.0,53.0,24.78,24.78,110.53,110.53,-11,4.048897591827149,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,51.0,51.0,53.0,53.0,24.78,24.78,36.0,0.0,0.0,12.0,0.0,110.53,110.53,011111111,000111101,39556124932.78,39.556,278.0,large,equity,data_raw,288.74,-5.0,False
54,QUBT,Quantum Computing,903.4,11.2,0.2,0.4,-5.7,9.4,1.2,-24.1,504.8,388.2,283.9,903.4,9187.6,-139.9,1.6,10959.7,5000.0,1051.4,19.0,19.0,19.0,19.0,20.93,20.93,112.03,112.03,-44,138.29097931261458,EARLY_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,19.0,19.0,19.0,19.0,20.93,20.93,313.0,10.0,0.0,25.0,0.0,112.03,112.03,101101111,111000111,2282414042.63,2.282,541.0,other,equity,data_raw,23.79,-57.46,False
55,COHR,,626.5,87.9,5.0,3.6,9.3,24.3,55.7,157.2,407.2,468.4,522.4,626.5,724.2,-81.6,1.5,191.5,10.05279090896941,774.5,34.0,34.0,34.0,34.0,29.22,29.22,114.27,114.27,-12,3.3900578411006537,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,34.0,34.0,34.0,34.0,29.22,29.22,15.0,0.0,0.0,12.0,0.0,114.27,114.27,111111111,001000111,74892687994.37,74.893,173.0,large,equity,data_raw,439.77,-12.95,False
56,CDNS,Electronic Design Automation Software,303.3,82.8,0.4,-0.6,2.2,11.9,14.1,7.0,-3.2,14.7,62.3,303.3,367.1,-3.4,1.2,300.7,92.15249315190846,451.3,61.0,61.0,65.0,65.0,14.44,14.44,115.19,115.19,-33,13.715135615823684,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,61.0,61.0,65.0,65.0,14.44,14.44,106.0,0.0,0.0,25.0,0.0,115.19,115.19,011110111,111111110,106975237283.45,106.975,116.0,large,equity,data_raw,416.69,-6.92,False
57,AAPL,Consumer Electronics,241.0,91.7,0.7,-0.5,0.7,2.0,1.4,7.5,1.5,5.6,47.2,241.0,264.2,-12.6,1.2,217.0,54.8100317531301,389.0,73.0,73.0,76.0,76.0,0.0,0.0,115.6,115.6,-21,8.429874487105145,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,73.0,73.0,76.0,76.0,0.0,0.0,167.0,0.0,0.0,25.0,-8.0,115.6,115.6,011111111,111111111,4395044266008.79,4395.044,2.0,cap10,equity,data_raw,317.4,-5.72,False
58,SNDK,Data Storage Devices,2469.8,94.3,-5.7,4.1,38.9,113.6,322.3,1730.4,,,,2469.8,2588.4,-4.5,1.5,514.6,28.562053101694666,2486.8,4.0,4.0,4.0,4.0,17.5,17.5,119.35,119.35,-13,-413.3047861379233,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,4.0,4.0,4.0,4.0,17.5,17.5,5.0,0.0,57.0,0.0,0.0,119.35,119.35,11111---1,--------1,294928164775.85,294.928,43.0,cap100,equity,data_raw,2167.3301,-8.11,False
59,ADI,Semiconductors,160.2,89.4,-0.1,-0.8,2.4,6.9,20.4,39.2,53.7,67.6,91.3,160.2,180.5,-7.8,1.7,62.7,9.396939741114757,308.2,101.0,101.0,105.0,105.0,4.44,4.44,121.59,121.59,0,1.0847761441661596,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,101.0,101.0,105.0,105.0,4.44,4.44,68.0,0.0,0.0,0.0,0.0,121.59,121.59,011111111,111-11111,202628208640.0,202.628,61.0,cap100,equity,data_raw,439.51,-5.35,False
60,ARES,Asset Management,278.7,44.4,0.6,-0.1,7.6,9.9,-4.4,-19.2,-34.1,-15.6,43.2,278.7,631.0,-8.6,1.3,882.5,539.6993425268239,426.7,64.0,64.0,66.0,66.0,31.44,31.44,121.64,121.64,12,-77.12383417596357,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,64.0,64.0,66.0,66.0,31.44,31.44,244.0,10.0,0.0,0.0,0.0,121.64,121.64,011000011,111111110,29969395317.97,29.969,324.0,other,equity,data_raw,181.19,-25.5,False
61,TDG,Aerospace & Defense,203.7,61.3,3.0,1.8,7.4,0.4,-6.0,-13.9,-9.5,32.3,61.3,203.7,343.7,-21.8,1.2,412.9,171.81046988250597,351.7,84.0,84.0,89.0,89.0,9.44,9.44,121.79,121.79,46,-29.31040571910043,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,84.0,84.0,89.0,89.0,9.44,9.44,299.0,10.0,0.0,-6.0,0.0,121.79,121.79,111000111,111101111,72780775468.47,72.781,178.0,large,equity,data_raw,1463.03,-11.06,False
62,TRX-USD,Cryptocurrency,750.3,11.4,0.1,-0.6,-7.0,-6.3,-2.6,-8.4,63.6,141.2,437.5,750.3,6637.4,-26.9,1.2,6713.9,1743.0015098939757,863.6,27.0,27.0,30.0,30.0,20.67,20.67,123.12,123.12,-25,120.40447771146432,STRONG_DOWN,LOWER,MOMENTUM_DOWN,S5_TRASH,,,,,27.0,27.0,30.0,30.0,20.67,20.67,362.0,4.0,0.0,25.0,0.0,123.12,123.12,000001111,--0111111,30022381773.68,30.022,,crypto,crypto,data_raw,0.3763,-15.87,False
63,ETN,Electrical Equipment,180.3,80.3,4.4,1.9,-2.3,-1.6,4.5,0.6,2.9,41.4,96.2,180.3,227.3,-11.6,1.2,198.9,63.61077152147228,328.3,93.0,93.0,98.0,98.0,11.82,11.82,124.92,124.92,-1,3.148559962619629,STRONG_DOWN,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,93.0,93.0,98.0,98.0,11.82,11.82,209.0,0.0,0.0,0.0,0.0,124.92,124.92,100111111,001111111,158313789682.01,158.314,77.0,cap100,equity,data_raw,435.43,-6.37,False
64,CAH,Healthcare Distribution,193.3,90.0,2.8,1.3,15.1,3.3,1.7,12.1,51.1,130.6,188.6,193.3,224.4,-81.7,1.1,150.9,22.691468316470715,341.3,88.0,88.0,93.0,93.0,17.78,17.78,127.73,127.73,44,-13.648689459550903,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,88.0,88.0,93.0,93.0,17.78,17.78,121.0,0.0,0.0,0.0,0.0,127.73,127.73,111111111,000011111,53333357586.5,53.333,232.0,large,equity,data_raw,233.6,-2.52,False
65,PL,Aerospace & Defense,481.0,50.4,-12.8,-19.1,-32.9,-20.2,12.4,141.2,631.1,494.0,,481.0,1005.8,-88.8,1.3,478.3,17.728937457236047,542.6,53.0,53.0,46.0,46.0,13.1,13.1,129.25,129.25,-11,13.659425390584603,STRONG_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,53.0,53.0,46.0,46.0,13.1,13.1,46.0,4.0,11.0,25.0,0.0,129.25,129.25,0001111-1,------111,9391354968.51,9.391,510.0,other,equity,data_raw,51.75,-45.49,False
66,HLT,Lodging,117.2,94.6,3.1,0.7,6.1,3.6,7.0,11.2,23.6,41.4,63.5,117.2,125.4,-21.3,1.2,84.1,17.821485754511468,265.2,114.0,114.0,118.0,118.0,8.89,8.89,130.04,130.04,10,-6.606617924732351,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,114.0,114.0,118.0,118.0,8.89,8.89,127.0,0.0,0.0,-6.0,0.0,130.04,130.04,111111111,110101111,79727013119.73,79.727,158.0,large,equity,data_raw,352.08,-0.53,False
67,TPR,Luxury Goods,259.8,84.9,2.2,1.1,5.5,-2.9,4.5,20.1,153.1,202.0,315.1,259.8,323.5,-95.4,1.1,198.3,19.46095697168436,407.8,69.0,69.0,70.0,70.0,29.42,29.42,131.27,131.27,19,-1.6283440305218877,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,69.0,69.0,70.0,70.0,29.42,29.42,132.0,0.0,0.0,0.0,0.0,131.27,131.27,110111111,000010111,30183459701.14,30.183,321.0,other,equity,data_raw,161.97,-7.77,False
68,VST,Independent Power Producers,461.7,60.5,5.7,6.7,0.8,-7.0,-9.6,-20.7,85.0,285.5,385.5,461.7,796.7,-76.3,1.3,915.0,328.2013252481618,594.4,49.0,49.0,49.0,49.0,15.96,15.96,131.91,131.91,31,8.24431382315737,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,49.0,49.0,49.0,49.0,15.96,15.96,418.0,14.0,0.0,0.0,0.0,131.91,131.91,110001111,-00011111,53480511455.28,53.481,230.0,large,equity,data_raw,217.1,-26.94,False
69,FCX,Copper Mining,165.3,77.9,6.6,4.0,12.8,4.9,15.4,32.5,25.9,18.0,106.9,165.3,208.6,-56.5,1.6,80.9,23.58627861804179,313.3,99.0,99.0,103.0,103.0,27.87,27.87,132.37,132.37,9,-3.1737035506898508,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,99.0,99.0,103.0,103.0,27.87,27.87,73.0,0.0,0.0,-6.0,0.0,132.37,132.37,111111111,101111001,100844826723.29,100.845,123.0,large,equity,data_raw,72.09,-2.69,False
70,RCL,Travel Services,113.8,67.9,7.6,6.9,11.5,2.7,1.3,-6.1,51.0,162.0,171.5,113.8,219.6,-108.0,1.3,170.0,43.71836252398162,261.8,115.0,115.0,119.0,119.0,18.37,18.37,135.62,135.62,34,-10.656271147406535,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,115.0,115.0,119.0,119.0,18.37,18.37,178.0,0.0,0.0,-6.0,0.0,135.62,135.62,111101111,100001111,83902115935.36,83.902,148.0,large,equity,data_raw,356.39,-12.22,False
71,ASTS,Satellite Communications,763.9,58.8,-12.4,-17.4,-4.6,-7.8,-2.4,29.4,780.2,837.5,,763.9,1328.4,-128.2,1.3,987.8,179.84568939320548,846.7,30.0,30.0,29.0,29.0,37.3,37.3,136.0,136.0,-36,86.50981908790564,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,30.0,30.0,29.0,29.0,37.3,37.3,162.0,4.0,11.0,25.0,0.0,136.0,136.0,0000111-1,----00111,24571890001.75,24.572,368.0,other,equity,data_raw,133.8599,-38.56,False
72,XLK,Technology,182.6,88.5,1.6,0.1,3.7,14.1,16.7,20.1,30.4,46.6,71.8,182.6,206.1,-3.6,1.2,118.6,27.14457577164736,330.6,92.0,92.0,97.0,97.0,4.44,4.44,136.14,136.14,-17,5.050496713841774,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,92.0,92.0,97.0,97.0,4.44,4.44,82.0,0.0,0.0,25.0,0.0,136.14,136.14,111111111,111101111,124515713024.0,124.516,,etf,etf,data_raw,198.73,-6.18,False
73,BX,Asset Management,222.9,39.6,3.6,4.1,3.8,2.1,-8.1,-20.6,-34.7,-33.6,12.6,222.9,591.0,-17.7,1.3,825.2,559.1933413522084,370.9,79.0,79.0,82.0,82.0,27.44,27.44,137.59,137.59,80,-157.9085891888236,EARLY_UP,MID_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,79.0,79.0,82.0,82.0,27.44,27.44,356.0,10.0,0.0,-4.0,0.0,137.59,137.59,111000011,111111110,94902652878.65,94.903,129.0,large,equity,data_raw,166.39,-23.15,False
74,CMI,Industrial Machinery,201.0,93.3,9.6,5.1,6.1,8.9,15.1,41.8,96.5,126.0,149.7,201.0,218.1,-35.6,1.2,86.1,7.731197975991144,349.0,85.0,85.0,90.0,90.0,29.22,29.22,138.97,138.97,1,-1.1050104557255145,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,85.0,85.0,90.0,90.0,29.22,29.22,64.0,0.0,0.0,0.0,0.0,138.97,138.97,111111111,000010111,96588203185.34,96.588,127.0,large,equity,data_raw,718.08,-2.52,False
75,HUBB,Electrical Components & Equipment,126.9,73.9,10.1,5.4,2.7,-4.5,-1.1,1.1,0.6,33.0,74.9,126.9,180.6,-24.9,1.3,148.8,50.6022846982527,274.9,109.0,109.0,112.0,112.0,15.32,15.32,139.37,139.37,22,-14.44038557965844,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,109.0,109.0,112.0,112.0,15.32,15.32,232.0,0.0,0.0,-4.0,0.0,139.37,139.37,110011111,000111111,26560918886.53,26.561,352.0,other,equity,data_raw,565.4999,-11.11,False
76,381180.KS,PHLX Semi,259.7,100.0,13.9,10.4,22.5,46.2,64.0,101.2,172.3,254.9,,259.7,239.3,-10.3,1.6,57.0,6.9,321.3,96.0,96.0,71.0,71.0,12.5,12.5,139.4,139.4,-10,0.1000000000000005,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,96.0,96.0,71.0,71.0,12.5,12.5,16.0,0.0,11.0,12.0,0.0,139.4,139.4,1111111-1,------111,70991000000.0,70.991,,etf,etf,data_raw,55800.0,-0.53,False
77,RL,Apparel Manufacturing,159.9,98.2,3.9,1.7,10.2,6.0,5.3,12.7,79.7,137.0,172.7,159.9,164.4,-70.2,1.1,105.4,11.857275327349086,307.9,102.0,102.0,106.0,106.0,17.78,17.78,139.78,139.78,36,-6.311017891300757,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,102.0,102.0,106.0,106.0,17.78,17.78,116.0,0.0,0.0,0.0,0.0,139.78,139.78,111111111,010001111,15308064722.5,15.308,452.0,other,equity,data_raw,421.6,-3.52,False
78,JPM,Diversified Banks,103.3,82.1,9.5,3.9,7.3,3.3,0.5,-1.6,24.2,47.2,64.9,103.3,131.1,-22.3,1.2,118.3,26.524620537068213,251.3,125.0,125.0,128.0,128.0,14.14,14.14,143.54,143.54,24,-16.914152849359386,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,125.0,125.0,128.0,128.0,14.14,14.14,175.0,0.0,0.0,-6.0,0.0,143.54,143.54,111101111,110001111,887293450207.18,887.293,15.0,cap100,equity,data_raw,337.25,-1.81,False
79,GLW,Electronic Components,463.4,80.7,-0.1,-1.2,5.0,7.5,42.2,99.4,289.1,339.6,396.2,463.4,588.8,-58.2,1.2,192.9,7.696617430247653,611.4,46.0,46.0,48.0,48.0,36.22,36.22,143.72,143.72,-19,3.161149410651152,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,46.0,46.0,48.0,48.0,36.22,36.22,30.0,0.0,0.0,25.0,0.0,143.72,143.72,011111111,100010011,152694361335.63,152.694,82.0,cap100,equity,data_raw,211.79,-16.23,False
80,WMB,Oil & Gas Midstream,169.0,83.2,1.5,-1.9,-1.0,-6.0,0.9,6.0,44.9,93.0,158.2,169.0,215.4,-57.9,1.1,168.4,34.00540667490166,317.0,98.0,98.0,102.0,102.0,15.26,15.26,145.21,145.21,15,-1.824342649387788,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,98.0,98.0,102.0,102.0,15.26,15.26,225.0,4.0,0.0,0.0,0.0,145.21,145.21,000111111,100011111,87419920087.72,87.42,140.0,large,equity,data_raw,80.08,-10.74,False
81,KEYS,Electronic Test & Measurement,198.5,88.4,3.7,1.3,1.3,3.4,28.0,57.6,73.4,52.8,59.0,198.5,226.7,-14.6,2.7,63.1,6.475353409679977,346.5,86.0,86.0,91.0,91.0,35.22,35.22,145.27,145.27,15,-0.683967556218458,EARLY_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,86.0,86.0,91.0,91.0,35.22,35.22,49.0,0.0,0.0,0.0,0.0,145.27,145.27,111111111,111110001,59862939917.01,59.863,213.0,large,equity,data_raw,370.175,-5.37,False
82,JCI,Building Products,162.6,88.3,-0.3,-0.9,2.7,-2.5,4.3,10.2,51.6,62.0,108.2,162.6,189.0,-32.8,1.1,127.5,18.98051213431156,310.6,100.0,100.0,104.0,104.0,20.92,20.92,145.27,145.27,-2,0.1696190256219303,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,100.0,100.0,104.0,104.0,20.92,20.92,163.0,0.0,0.0,0.0,0.0,145.27,145.27,010111111,001111011,88570480970.35,88.57,137.0,large,equity,data_raw,149.23,-2.72,False
83,CRWD,Cybersecurity Software,243.1,79.7,-3.9,-3.4,16.5,41.1,38.4,31.8,86.5,131.4,243.1,243.1,270.2,-38.3,1.3,145.6,36.00340662750715,332.4,90.0,90.0,74.0,74.0,30.5,30.5,145.3,145.3,-10,8.684671896757646,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,90.0,90.0,74.0,74.0,30.5,30.5,34.0,0.0,0.0,25.0,0.0,145.3,145.3,011111111,----00111,172974247055.82,172.974,72.0,cap100,equity,data_raw,785.66,-13.51,False
84,AMCR,Packaging & Containers,259.9,74.1,2.7,2.1,8.2,-5.0,105.7,224.0,278.4,258.3,258.4,259.9,398.6,-134.7,2.9,31.4,-0.4350206692788904,407.9,68.0,68.0,69.0,69.0,52.31,52.31,148.81,148.81,36,37.27904243645044,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,68.0,68.0,69.0,69.0,52.31,52.31,14.0,0.0,0.0,-6.0,0.0,148.81,148.81,110111111,000010001,19150357633.22,19.15,422.0,other,equity,data_raw,50.94,-18.69,False
85,446770.KS,Semiconductors,340.4,100.0,8.8,6.8,19.0,34.2,57.0,113.5,265.6,,,340.4,288.9,-13.1,1.5,75.3,5.7,388.4,75.0,75.0,62.0,62.0,15.0,15.0,150.1,150.1,-8,0.2999999999999998,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,75.0,75.0,62.0,62.0,15.0,15.0,17.0,0.0,26.0,12.0,0.0,150.1,150.1,111111--1,-------11,18849000000.0,18.849,,etf,etf,data_raw,96290.0,-0.76,False
86,QQQ,Asset Management,85.3,94.5,1.8,0.1,1.8,6.2,7.3,8.7,14.6,23.1,33.4,85.3,90.5,-4.6,1.2,58.4,12.250648935041252,233.3,134.0,134.0,137.0,137.0,15.89,15.89,150.19,150.19,6,1.0949675337275853,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,134.0,134.0,137.0,137.0,15.89,15.89,134.0,0.0,0.0,-6.0,0.0,150.19,150.19,111111111,111100111,493987528704.0,493.988,,etf,etf,data_raw,748.63,-2.51,False
87,C,Diversified Banks,124.7,100.0,0.0,1.9,10.0,12.5,15.5,27.4,90.2,115.7,123.9,124.7,125.2,-58.5,1.2,45.7,1.1,272.7,110.0,110.0,114.0,114.0,29.22,29.22,150.87,150.87,6,0.1455716188565272,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,110.0,110.0,114.0,114.0,29.22,29.22,71.0,0.0,0.0,-6.0,0.0,150.87,150.87,111111111,-10000111,243880458164.46,243.88,51.0,cap100,equity,data_raw,143.56,-0.4,True
88,^IRX,Government Bonds,2679.8,47.8,0.0,-1.5,-0.6,-5.7,-7.1,-17.0,-56.2,1682.3,3850.6,2679.8,5789.1,-166.0,1.2,6523.7,3915.5,2827.8,3.0,3.0,3.0,3.0,71.78,71.78,151.33,151.33,-4,-77.35804288809504,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,3.0,3.0,3.0,3.0,71.78,71.78,402.0,14.0,0.0,0.0,0.0,151.33,151.33,000000111,110011100,,,,index,index,,3.863,-6.03,False
89,ON,Semiconductors,208.6,65.7,1.2,0.3,4.8,38.4,67.8,91.6,45.5,32.7,102.9,208.6,342.5,-46.0,3.1,25.6,23.05974363868756,356.6,82.0,82.0,86.0,86.0,28.2,28.2,151.35,151.35,-28,4.582076875735357,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,82.0,82.0,86.0,86.0,28.2,28.2,19.0,0.0,0.0,25.0,0.0,151.35,151.35,111111111,110111001,45975977335.75,45.976,254.0,large,equity,data_raw,134.92,-12.36,False
90,BK,Asset Servicing,126.5,100.0,0.8,0.5,3.9,6.6,11.1,20.3,81.6,112.9,138.8,126.5,126.9,-53.4,1.1,62.4,4.3,271.7,112.0,112.0,113.0,113.0,13.33,13.33,155.38,155.38,1,-0.453500720608182,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,112.0,112.0,113.0,113.0,13.33,13.33,99.0,0.0,0.0,12.0,0.0,155.38,155.38,111111111,100011111,98824845487.47,98.825,124.0,large,equity,data_raw,145.02,-0.72,False
91,MPC,Oil & Gas Refining & Marketing,196.1,83.4,-6.8,-5.7,-2.0,1.1,14.4,19.4,19.1,65.5,171.4,196.1,251.1,-77.8,1.4,144.6,36.1665731991225,344.1,87.0,87.0,92.0,92.0,26.47,26.47,156.17,156.17,-28,4.524502925868035,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,87.0,87.0,92.0,92.0,26.47,26.47,115.0,0.0,0.0,25.0,0.0,156.17,156.17,001111111,100011101,73121369324.82,73.121,177.0,large,equity,data_raw,272.46,-8.07,False
92,AXP,Consumer Finance,60.9,58.3,10.5,5.3,6.1,2.9,-4.6,-7.3,6.8,17.3,34.5,60.9,125.3,-28.1,1.3,132.0,51.293859074641645,208.9,149.0,149.0,153.0,153.0,15.22,15.22,156.87,156.87,82,-35.82499500284325,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,149.0,149.0,153.0,153.0,15.22,15.22,234.0,0.0,0.0,-6.0,0.0,156.87,156.87,111001111,110001111,232495905524.48,232.496,56.0,cap100,equity,data_raw,387.49,-12.06,False
93,MAR,Lodging,71.6,95.6,-4.4,-1.1,8.1,7.7,13.0,22.7,26.0,45.1,63.1,71.6,77.5,-49.0,1.4,21.7,4.263883438198519,219.6,139.0,139.0,142.0,142.0,13.33,13.33,157.03,157.03,-4,-0.6441140464671307,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,139.0,139.0,142.0,142.0,13.33,13.33,87.0,0.0,0.0,0.0,0.0,157.03,157.03,011111111,110001111,105238131048.73,105.238,118.0,large,equity,data_raw,410.98,-2.89,False
94,FSLR,Solar Energy,107.3,49.5,-4.2,-4.2,4.5,13.0,5.9,11.9,2.6,25.7,67.2,107.3,269.7,-51.3,1.6,126.4,68.56996138409224,255.3,120.0,120.0,125.0,125.0,20.33,20.33,158.08,158.08,-29,29.589908855989748,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,120.0,120.0,125.0,125.0,20.33,20.33,109.0,0.0,0.0,25.0,0.0,158.08,158.08,011111111,011011101,28406369468.66,28.406,331.0,other,equity,data_raw,320.95,-17.63,False
