Rank,Ticker,Sector,Divergence,Relative_Divergence,Delta_Previous_Relative_Divergence,1m,3m,6m,1y,2y,3y,5y,7y,max,Max_Divergence,Min_Divergence,Volatility_Adjustment,Expected_Return,Dynamic_Expected_Return,Total_Return,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Average_Rank,Average_Rank,Delta_Previous_Rank,Delta_Previous_Dynamic_Expected_Return,Trend_State,Position_State,Momentum_State,Composite_State,DER_cap_monthly,DER_capped,F_trend,DER_capped_trend,Total_Return_Rank,Total_Return_Rank,Divergence_Rank,Divergence_Rank,Penalty,Penalty,Recent_Momentum_Rank,Recent_Weakness_Penalty,Coverage_Penalty,State_Adjustment,Durability_Adjustment,Average_Rank,Average_Rank,Market_Cap,Market_Cap_B,Market_Cap_Rank,Market_Cap_Bucket,Market_Cap_Asset_Type,Market_Cap_Source,High_52W,Pct_From_52W_High,At_52W_High
49,IBKR,Capital Markets,341.7,96.4,-0.5,0.8,6.6,12.1,17.0,54.3,111.6,199.5,274.2,341.7,313.6,-46.8,1.2,206.1,29.144695134026687,492.0,59.0,59.0,59.0,59.0,13.33,13.33,102.88,102.88,14,0.5238295680692104,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,59.0,59.0,59.0,59.0,13.33,13.33,98.0,0.0,0.0,0.0,0.0,102.88,102.88,38783867642.23,38.784,275.0,large,equity,data_raw,91.02,-4.35,False
50,EME,Construction & Engineering,616.4,85.2,1.9,-4.8,-1.8,7.9,15.6,41.8,93.6,251.2,419.0,616.4,717.4,-42.2,1.2,511.3,107.52656650051256,766.7,38.0,38.0,38.0,38.0,14.09,14.09,106.39,106.39,-1,-1.6839365674837268,STRONG_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,38.0,38.0,38.0,38.0,14.09,14.09,140.0,0.0,0.0,25.0,0.0,106.39,106.39,37571143904.05,37.571,283.0,large,equity,data_raw,951.95,-11.19,False
51,HWM,Aerospace & Defense,687.3,87.6,-4.8,-1.5,-7.3,0.9,8.4,52.9,135.8,292.8,505.7,687.3,755.5,-54.6,1.1,596.6,99.13098970901093,820.4,35.0,35.0,34.0,34.0,5.6,5.6,106.8,106.8,-9,10.057417372474788,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,35.0,35.0,34.0,34.0,5.6,5.6,183.0,4.0,0.0,25.0,0.0,106.8,106.8,99758799469.01,99.759,123.0,large,equity,data_raw,280.74,-11.19,False
52,ORCL,Software,143.5,45.2,4.4,13.9,31.8,25.7,7.1,14.9,24.3,59.0,97.5,143.5,346.0,-22.8,1.8,264.9,124.88706694365362,293.7,106.0,106.0,108.0,108.0,17.78,17.78,107.28,107.28,-7,-21.684570030830173,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,106.0,106.0,108.0,108.0,17.78,17.78,64.0,0.0,0.0,0.0,0.0,107.28,107.28,679724701107.6,679.725,16.0,cap100,equity,data_raw,322.54,-26.73,False
53,GS,Investment Banking & Brokerage,240.5,100.0,1.2,9.1,12.0,13.7,24.3,53.0,91.9,121.8,190.5,240.5,239.9,-35.7,1.1,131.1,16.4,390.8,71.0,71.0,74.0,74.0,13.33,13.33,107.43,107.43,1,-0.2643335102542146,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,71.0,71.0,74.0,74.0,13.33,13.33,79.0,0.0,0.0,-6.0,0.0,107.43,107.43,322328053937.41,322.328,39.0,cap100,equity,data_raw,1095.9,-0.3,True
54,PL,Aerospace & Defense,828.5,82.1,-17.3,3.4,25.7,76.8,278.0,823.4,1047.7,847.9,,828.5,1005.8,-88.8,1.2,277.5,4.208226093944014,891.6,31.0,31.0,28.0,28.0,12.5,12.5,108.0,108.0,-21,2.1092002598707396,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,31.0,31.0,28.0,28.0,12.5,12.5,15.0,0.0,11.0,12.0,0.0,108.0,108.0,14491110475.63,14.491,456.0,other,equity,data_raw,51.75,-15.88,False
55,XLK,Technology,195.9,94.8,-5.2,6.6,17.4,20.3,23.8,31.8,35.2,52.7,79.5,195.9,206.1,-3.6,1.2,108.3,22.326923523415747,346.2,87.0,87.0,89.0,89.0,4.44,4.44,109.39,109.39,-9,2.326923523415747,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,87.0,87.0,89.0,89.0,4.44,4.44,72.0,0.0,0.0,0.0,0.0,109.39,109.39,124515713024.0,124.516,,etf,etf,data_raw,198.73,-2.8,False
56,TER,Semiconductors,508.6,92.8,9.5,11.5,13.7,47.0,140.5,183.7,198.5,197.8,233.6,508.6,539.1,-50.5,2.2,130.9,11.498964729266289,658.8,48.0,48.0,49.0,49.0,27.33,27.33,109.83,109.83,-5,-2.6284845903107996,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,48.0,48.0,49.0,49.0,27.33,27.33,24.0,0.0,0.0,0.0,0.0,109.83,109.83,63690741738.22,63.691,202.0,large,equity,data_raw,422.11,-3.61,False
57,TRGP,Oil & Gas Midstream,513.4,94.2,4.8,1.7,0.1,14.5,30.5,35.1,75.6,169.8,460.0,513.4,551.7,-93.5,1.2,365.3,78.80585637871476,663.6,47.0,47.0,48.0,48.0,17.78,17.78,112.03,112.03,-5,-6.256370339139323,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,47.0,47.0,48.0,48.0,17.78,17.78,92.0,0.0,0.0,25.0,0.0,112.03,112.03,57389339297.04,57.389,216.0,large,equity,data_raw,280.0,-4.51,False
58,TSLA,Automobile Manufacturers,807.4,54.1,-3.2,1.4,-2.3,-7.7,-5.1,9.3,13.0,-0.2,246.2,807.4,1535.1,-50.2,1.2,1422.4,527.293067253279,957.6,28.0,28.0,29.0,29.0,36.58,36.58,112.98,112.98,-47,30.444094949011628,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,28.0,28.0,29.0,29.0,36.58,36.58,246.0,0.0,0.0,25.0,-12.0,112.98,112.98,1571582699666.19,1571.583,9.0,cap10,equity,data_raw,498.83,-16.11,False
59,ADI,Semiconductors,170.4,94.8,7.0,4.7,9.4,23.3,42.9,53.3,58.4,73.2,98.2,170.4,180.5,-7.8,1.8,55.4,8.206778597230166,320.7,97.0,97.0,100.0,100.0,4.44,4.44,113.79,113.79,10,-1.5803380505288604,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,97.0,97.0,100.0,100.0,4.44,4.44,66.0,0.0,0.0,-6.0,0.0,113.79,113.79,208843444027.11,208.843,58.0,cap100,equity,data_raw,439.51,-2.45,False
60,GLW,Electronic Components,542.4,92.9,9.8,16.2,19.6,58.3,122.6,230.7,336.7,395.3,461.4,542.4,588.8,-58.2,1.2,154.9,4.455579781375683,692.7,44.0,44.0,45.0,45.0,36.22,36.22,113.87,113.87,16,-0.3176890849161502,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,44.0,44.0,45.0,45.0,36.22,36.22,21.0,0.0,0.0,-6.0,0.0,113.87,113.87,170148095376.04,170.148,73.0,cap100,equity,data_raw,211.79,-6.65,False
61,ON,Semiconductors,258.8,78.6,10.7,16.0,54.1,87.0,114.1,101.4,65.4,53.4,134.7,258.8,342.5,-46.0,2.3,14.7,17.900610695897843,409.0,67.0,67.0,70.0,70.0,27.85,27.85,115.3,115.3,1,-6.128475248831478,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,67.0,67.0,70.0,70.0,27.85,27.85,14.0,0.0,0.0,-6.0,0.0,115.3,115.3,51252039485.3,51.252,237.0,large,equity,data_raw,134.92,-2.3,False
62,ETN,Electrical Equipment,189.5,84.1,7.2,-0.5,0.2,6.5,2.6,1.0,5.4,45.3,102.1,189.5,227.3,-11.6,1.2,189.0,59.111525624365974,339.8,88.0,88.0,90.0,90.0,10.8,10.8,116.1,116.1,5,-10.620379477785256,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,88.0,88.0,90.0,90.0,10.8,10.8,158.0,0.0,0.0,0.0,0.0,116.1,116.1,162546257312.01,162.546,74.0,cap100,equity,data_raw,435.43,-3.86,False
63,MPC,Oil & Gas Refining & Marketing,223.2,91.6,9.3,3.6,7.3,21.5,27.1,33.4,28.3,79.0,193.5,223.2,251.1,-77.8,1.4,128.0,31.050385033541506,373.5,79.0,79.0,81.0,81.0,24.78,24.78,117.13,117.13,19,-6.714910155552939,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,79.0,79.0,81.0,81.0,24.78,24.78,78.0,0.0,0.0,-6.0,0.0,117.13,117.13,77961674813.07,77.962,161.0,large,equity,data_raw,272.46,-1.99,False
64,WDC,Data Storage Devices,1109.6,96.4,-3.6,16.9,51.7,113.0,337.6,676.0,904.5,1114.5,1166.5,1109.6,1155.0,-100.9,1.6,190.1,-5.627228428576041,1259.9,17.0,17.0,17.0,17.0,45.11,45.11,118.76,118.76,-9,0.27277157142395936,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,17.0,17.0,17.0,17.0,45.11,45.11,10.0,0.0,0.0,0.0,0.0,118.76,118.76,198364566390.5,198.365,59.0,cap100,equity,data_raw,602.5399,-4.49,False
65,FSLR,Solar Energy,173.0,70.0,3.0,23.9,34.9,26.7,34.7,35.9,28.3,59.8,114.6,173.0,269.7,-51.3,1.7,85.9,38.37743339554094,323.3,95.0,95.0,98.0,98.0,20.33,20.33,120.43,120.43,-12,-4.372987328316491,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,95.0,95.0,98.0,98.0,20.33,20.33,45.0,0.0,0.0,0.0,0.0,120.43,120.43,33842437988.54,33.842,302.0,other,equity,data_raw,320.95,-1.87,False
66,381180.KS,PHLX Semi,252.9,100.0,0.6,20.0,43.3,60.8,97.4,131.8,167.1,248.2,,252.9,231.7,-10.3,1.6,52.0,6.8,315.9,100.0,100.0,72.0,72.0,12.5,12.5,122.4,122.4,-5,0.0031544420484443947,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,100.0,100.0,72.0,72.0,12.5,12.5,18.0,0.0,11.0,-6.0,0.0,122.4,122.4,68658000000.0,68.658,,etf,etf,data_raw,54865.0,-0.13,True
67,GE,Aerospace & Defense,215.5,84.6,1.0,5.2,-1.9,-1.7,-0.5,22.2,66.9,198.4,286.5,215.5,260.3,-96.0,1.1,207.2,36.78554620395874,365.7,82.0,82.0,84.0,84.0,19.17,19.17,122.67,122.67,-7,-1.0730862407836455,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,82.0,82.0,84.0,84.0,19.17,19.17,180.0,0.0,0.0,-6.0,0.0,122.67,122.67,341849438679.72,341.849,35.0,cap100,equity,data_raw,348.48,-5.98,False
68,TT,Building Products,223.5,76.5,3.6,-3.1,-5.8,-1.8,-6.4,-5.0,10.6,46.0,91.5,223.5,294.6,-7.0,1.2,292.4,91.31644074166965,373.7,77.0,77.0,79.0,79.0,17.58,17.58,124.88,124.88,29,-5.728163960661064,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,77.0,77.0,79.0,79.0,17.58,17.58,261.0,4.0,0.0,-4.0,0.0,124.88,124.88,102516690172.26,102.517,120.0,large,equity,data_raw,503.47,-7.89,False
69,GOOG,Internet Content & Information,234.2,84.2,-3.9,-4.7,2.2,3.0,28.9,52.3,68.0,90.4,135.9,234.2,280.7,-10.8,1.3,147.7,22.537536660348888,384.5,73.0,73.0,76.0,76.0,5.36,5.36,124.96,124.96,-12,2.0169242531731584,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,73.0,73.0,76.0,76.0,5.36,5.36,109.0,0.0,0.0,25.0,-8.0,124.96,124.96,2014737060058.59,2014.737,7.0,cap10,equity,data_raw,404.44,-8.7,False
70,GOOGL,Internet Conglomerates,234.1,84.0,-4.4,-4.7,2.3,3.5,30.2,54.7,71.1,94.0,139.8,234.1,281.0,-11.4,1.3,143.8,21.20408894411264,384.4,74.0,74.0,77.0,77.0,5.31,5.31,125.81,125.81,-11,2.156487025055913,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,74.0,74.0,77.0,77.0,5.31,5.31,106.0,0.0,0.0,25.0,-8.0,125.81,125.81,2167509932625.4,2167.51,6.0,cap10,equity,data_raw,408.61,-8.91,False
71,TKO,Entertainment,224.3,75.8,-2.5,0.6,-8.4,-9.1,-7.3,7.6,25.0,72.8,100.4,224.3,307.5,-34.9,1.2,302.4,69.41605067356399,374.6,76.0,76.0,78.0,78.0,11.29,11.29,131.44,131.44,-5,1.9047769413914608,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,76.0,76.0,78.0,78.0,11.29,11.29,303.0,4.0,0.0,0.0,0.0,131.44,131.44,15180204517.58,15.18,452.0,other,equity,data_raw,226.83,-10.73,False
72,CRWD,Cybersecurity Software,266.6,87.2,-12.8,22.4,48.7,46.0,39.2,60.7,98.3,146.9,266.6,266.6,270.2,-38.3,1.3,131.0,28.05892044694095,357.6,85.0,85.0,68.0,68.0,30.5,30.5,133.7,133.7,-7,6.8589204469409495,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,85.0,85.0,68.0,68.0,30.5,30.5,33.0,0.0,0.0,12.0,0.0,133.7,133.7,183034673721.59,183.035,65.0,cap100,equity,data_raw,785.66,-8.47,False
73,ARES,Asset Management,259.0,41.4,0.9,3.1,5.0,-8.8,-23.3,-36.2,-38.8,-21.8,33.8,259.0,631.0,-8.6,1.3,964.7,612.620210965824,409.3,66.0,66.0,69.0,69.0,34.44,34.44,133.89,133.89,2,-23.095748150632062,STRONG_UP,MID_RANGE,MOMENTUM_DOWN,S0_NEUTRAL,,,,,66.0,66.0,69.0,69.0,34.44,34.44,299.0,10.0,0.0,0.0,0.0,133.89,133.89,28974708940.5,28.975,327.0,other,equity,data_raw,181.19,-27.98,False
74,HOOD,Capital Markets,341.2,44.0,-4.6,6.2,7.2,-9.2,-19.7,71.2,240.6,,,341.2,820.7,-60.3,1.4,964.5,276.3890233788313,402.4,69.0,69.0,60.0,60.0,12.9,12.9,134.8,134.8,-27,19.179351146548356,STRONG_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,69.0,69.0,60.0,60.0,12.9,12.9,251.0,10.0,26.0,0.0,0.0,134.8,134.8,69885345823.04,69.885,184.0,large,equity,data_raw,153.86,-42.59,False
75,CMI,Industrial Machinery,184.7,86.9,7.4,1.8,4.3,10.3,36.0,62.6,87.9,115.6,137.4,184.7,218.1,-35.6,1.2,88.2,8.653729819986197,335.0,92.0,92.0,94.0,94.0,29.22,29.22,137.22,137.22,21,-1.2641849161281193,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,92.0,92.0,94.0,94.0,29.22,29.22,84.0,0.0,0.0,-6.0,0.0,137.22,137.22,93570382963.83,93.57,128.0,large,equity,data_raw,718.08,-5.57,False
76,HLT,Lodging,102.3,84.5,6.8,1.5,-1.2,2.0,5.9,8.8,16.8,33.0,53.1,102.3,125.4,-21.3,1.2,93.4,23.907729338551174,252.6,121.0,121.0,125.0,125.0,9.75,9.75,137.3,137.3,2,-3.882989241706934,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,121.0,121.0,125.0,125.0,9.75,9.75,160.0,0.0,0.0,-6.0,0.0,137.3,137.3,76979295602.34,76.979,164.0,large,equity,data_raw,344.75,-1.91,False
77,446770.KS,Semiconductors,333.2,100.0,0.0,16.6,31.5,54.1,109.7,179.9,259.5,,,333.2,280.8,-13.1,1.6,68.8,5.4,382.6,75.0,75.0,62.0,62.0,15.0,15.0,138.25,138.25,0,0.0,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,75.0,75.0,62.0,62.0,15.0,15.0,22.0,0.0,26.0,0.0,0.0,138.25,138.25,18098000000.0,18.098,,etf,etf,data_raw,94915.0,-0.53,False
78,FCX,Copper Mining,160.3,76.0,8.0,11.1,3.2,13.6,30.5,31.2,23.6,15.4,103.2,160.3,208.6,-56.5,1.6,79.5,25.984392910947346,310.6,103.0,103.0,105.0,105.0,27.9,27.9,140.9,140.9,-8,-6.069534790935084,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,103.0,103.0,105.0,105.0,27.9,27.9,81.0,0.0,0.0,0.0,0.0,140.9,140.9,100183550501.52,100.184,122.0,large,equity,data_raw,72.09,-3.33,False
79,315960.KS,High Dividend,452.5,96.5,-3.5,20.2,36.7,77.8,174.7,276.0,318.1,380.6,441.5,452.5,432.7,-74.4,1.6,48.9,-6.914028171596711,550.6,55.0,55.0,52.0,52.0,45.67,45.67,142.47,142.47,5,-0.3140281715967115,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,55.0,55.0,52.0,52.0,45.67,45.67,11.0,0.0,0.0,0.0,0.0,142.47,142.47,7027000000.0,7.027,,etf,etf,data_raw,103435.0,-2.94,False
80,JCI,Building Products,166.6,90.1,16.5,3.4,-1.9,5.1,11.1,33.8,53.3,63.9,111.0,166.6,189.0,-32.8,1.1,122.1,18.363366129682205,316.9,99.0,99.0,102.0,102.0,20.91,20.91,142.71,142.71,33,-7.7514010529644395,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,99.0,99.0,102.0,102.0,20.91,20.91,141.0,0.0,0.0,0.0,0.0,142.71,142.71,89931036158.35,89.931,135.0,large,equity,data_raw,148.38,-0.66,False
81,VLO,Oil & Gas Refining & Marketing,130.9,85.7,7.9,1.5,3.0,18.5,37.9,49.3,45.7,72.0,124.1,130.9,167.2,-81.9,1.4,41.6,5.440670142443121,281.2,110.0,110.0,112.0,112.0,24.78,24.78,144.23,144.23,26,-0.8808685923543642,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,110.0,110.0,112.0,112.0,24.78,24.78,77.0,0.0,0.0,-6.0,0.0,144.23,144.23,76861052433.03,76.861,165.0,large,equity,data_raw,265.6101,-2.55,False
82,CASY,Retail Specialty Group,213.1,74.9,-1.6,-5.8,-5.8,6.1,18.3,38.1,63.6,112.8,144.7,213.1,297.0,-38.6,1.1,184.0,34.842131626559414,363.3,83.0,83.0,86.0,86.0,10.36,10.36,147.11,147.11,-10,2.6023226579105554,EARLY_DOWN,UPPER_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,83.0,83.0,86.0,86.0,10.36,10.36,148.0,4.0,0.0,25.0,0.0,147.11,147.11,28146888747.8,28.147,335.0,other,equity,data_raw,901.0,-15.48,False
83,NUE,Steel,148.9,90.7,7.9,7.7,22.2,32.8,53.3,54.8,34.9,33.9,118.5,148.9,169.7,-51.6,1.6,23.3,7.67559557488835,299.1,104.0,104.0,106.0,106.0,36.22,36.22,147.62,147.62,21,-1.8941007757013502,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,104.0,104.0,106.0,106.0,36.22,36.22,46.0,0.0,0.0,-6.0,0.0,147.62,147.62,59731896088.0,59.732,209.0,large,equity,data_raw,264.6688,-0.9,False
84,^IRX,Government Bonds,2669.5,47.6,0.1,-1.8,-7.0,-8.3,-18.3,-36.3,-57.7,1675.8,3837.8,2669.5,5789.1,-166.0,1.1,6602.9,3989.9699400813683,2819.7,3.0,3.0,3.0,3.0,74.78,74.78,148.28,148.28,1,-26.21809696775881,EARLY_UP,MID_RANGE,NEUTRAL,S0_NEUTRAL,,,,,3.0,3.0,3.0,3.0,74.78,74.78,361.0,14.0,0.0,0.0,0.0,148.28,148.28,,,,index,index,,3.875,-6.58,False
85,NTAP,Diversified Technology,127.6,96.8,-3.2,27.1,46.0,52.7,51.7,44.3,51.5,65.2,91.6,127.6,133.6,-39.4,1.6,9.8,7.616491893160503,277.8,112.0,112.0,114.0,114.0,29.22,29.22,148.82,148.82,-11,0.4164918931605026,STRONG_UP,OVEREXTENDED,NEUTRAL,S0_NEUTRAL,,,,,112.0,112.0,114.0,114.0,29.22,29.22,28.0,0.0,0.0,0.0,0.0,148.82,148.82,35296487684.47,35.296,295.0,large,equity,data_raw,192.83,-7.24,False
86,TPR,Luxury Goods,223.4,76.2,-4.5,-2.6,-10.9,-4.0,10.1,73.8,132.2,176.2,279.5,223.4,323.5,-95.4,1.1,216.0,21.51744969923462,373.7,77.0,77.0,80.0,80.0,30.02,30.02,152.17,152.17,-13,2.2607154422128666,EARLY_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,77.0,77.0,80.0,80.0,30.02,30.02,216.0,4.0,0.0,0.0,0.0,152.17,152.17,28381221222.22,28.381,331.0,other,equity,data_raw,161.97,-13.27,False
87,ODFL,Trucking,144.4,57.7,11.6,10.9,10.0,26.1,35.0,17.8,-2.8,-12.0,13.1,144.4,254.8,-15.5,1.6,102.0,83.13927034371588,294.7,105.0,105.0,107.0,107.0,61.56,61.56,153.96,153.96,2,-36.25821176142898,STRONG_UP,UPPER_RANGE,MOMENTUM_UP,S1_LEADER,,,,,105.0,105.0,107.0,107.0,61.56,61.56,65.0,0.0,0.0,-6.0,0.0,153.96,153.96,51060373730.7,51.06,238.0,large,equity,data_raw,245.78,-0.11,True
88,PH,Diversified Machinery,186.6,67.7,3.9,0.3,-10.7,-10.9,-4.5,4.2,16.3,61.0,112.4,186.6,289.7,-29.7,1.1,274.4,82.07377501260048,336.9,90.0,90.0,92.0,92.0,11.5,11.5,155.2,155.2,32,-3.9227989085312203,STRONG_DOWN,UPPER_RANGE,MOMENTUM_UP,S0_NEUTRAL,,,,,90.0,90.0,92.0,92.0,11.5,11.5,316.0,20.0,0.0,0.0,0.0,155.2,155.2,109976328614.85,109.976,111.0,large,equity,data_raw,1034.96,-15.72,False
89,MAR,Lodging,58.3,92.0,6.1,3.4,2.7,7.9,17.0,19.0,19.0,36.5,52.6,58.3,68.0,-49.0,1.3,21.4,4.83766183699925,208.6,146.0,146.0,152.0,152.0,13.33,13.33,156.33,156.33,1,-0.6988977590559573,STRONG_UP,OVEREXTENDED,MOMENTUM_UP,S1_LEADER,,,,,146.0,146.0,152.0,152.0,13.33,13.33,108.0,0.0,0.0,-6.0,0.0,156.33,156.33,101599223223.04,101.599,121.0,large,equity,data_raw,388.37,-0.79,False
90,GRMN,Scientific & Technical Instruments,116.7,68.2,6.2,-1.4,-7.5,0.8,-3.0,-2.0,15.1,31.2,37.2,116.7,174.5,-6.4,1.2,180.2,60.1790886017963,267.0,116.0,116.0,118.0,118.0,28.41,28.41,158.06,158.06,3,-5.513938277037816,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,116.0,116.0,118.0,118.0,28.41,28.41,235.0,4.0,0.0,-4.0,0.0,158.06,158.06,46663488898.57,46.663,251.0,large,equity,data_raw,273.24,-11.45,False
91,BK,Asset Servicing,113.6,93.5,1.5,-0.2,2.2,6.5,15.3,39.3,74.1,103.8,128.0,113.6,125.6,-53.4,1.1,64.7,4.735599819848973,262.8,117.0,117.0,120.0,120.0,14.15,14.15,161.6,161.6,-14,0.15614385075782256,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,117.0,117.0,120.0,120.0,14.15,14.15,122.0,0.0,0.0,12.0,0.0,161.6,161.6,96484301057.19,96.484,124.0,large,equity,data_raw,143.945,-2.34,False
92,QQQ,Asset Management,88.0,97.3,-2.7,2.3,6.9,8.0,9.4,13.4,15.6,24.4,34.9,88.0,90.5,-4.6,1.2,55.9,11.203581632632359,238.2,130.0,130.0,133.0,133.0,15.89,15.89,164.19,164.19,-4,0.6035816326323591,STRONG_UP,OVEREXTENDED,MOMENTUM_DOWN,S3_LATE_EXHAUSTION,,,,,130.0,130.0,133.0,133.0,15.89,15.89,114.0,0.0,0.0,12.0,0.0,164.19,164.19,493987528704.0,493.988,,etf,etf,data_raw,748.63,-1.07,False
93,C,Diversified Banks,102.0,93.0,13.5,2.9,5.0,7.7,18.6,44.0,76.4,99.1,105.0,102.0,114.7,-58.5,1.2,46.5,0.9359293499203062,252.3,122.0,122.0,126.0,126.0,29.22,29.22,166.52,166.52,7,0.03958138685446866,EARLY_UP,OVEREXTENDED,MOMENTUM_UP,S0_NEUTRAL,,,,,122.0,122.0,126.0,126.0,29.22,29.22,102.0,0.0,0.0,0.0,0.0,166.52,166.52,230508715058.23,230.509,53.0,cap100,equity,data_raw,135.66,-0.38,True
94,APO,Asset Management,168.7,40.8,-0.5,-3.1,1.8,-6.1,-13.8,-26.1,-24.3,1.2,32.3,168.7,428.2,-9.1,1.3,575.0,366.86462678278446,319.0,98.0,98.0,101.0,101.0,31.44,31.44,170.59,170.59,-2,5.9059492418748505,EARLY_DOWN,MID_RANGE,MOMENTUM_DOWN,S5_TRASH,,,,,98.0,98.0,101.0,101.0,31.44,31.44,275.0,10.0,0.0,25.0,0.0,170.59,170.59,74030615955.6,74.031,172.0,large,equity,data_raw,153.29,-16.23,False
95,WMB,Oil & Gas Midstream,163.2,81.0,1.6,-2.8,-7.9,-1.0,4.0,16.8,42.0,89.4,153.5,163.2,215.4,-57.9,1.1,171.0,35.58482917223116,313.5,102.0,102.0,104.0,104.0,15.99,15.99,171.14,171.14,0,0.5577336330776745,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,102.0,102.0,104.0,104.0,15.99,15.99,215.0,4.0,0.0,25.0,0.0,171.14,171.14,88581764707.18,88.582,137.0,large,equity,data_raw,80.08,-9.55,False
96,KEYS,Electronic Test & Measurement,187.1,83.7,1.9,-1.8,0.2,24.2,53.1,71.1,67.8,47.0,52.2,187.1,226.7,-14.6,2.8,62.1,7.105815092156382,337.4,89.0,89.0,91.0,91.0,36.21,36.21,174.21,174.21,2,0.060043186946536764,EARLY_DOWN,OVEREXTENDED,MOMENTUM_DOWN,S5_TRASH,,,,,89.0,89.0,91.0,91.0,36.21,36.21,69.0,0.0,0.0,25.0,0.0,174.21,174.21,58582082518.4,58.582,212.0,large,equity,data_raw,370.175,-7.31,False
97,HUBB,Electrical Components & Equipment,111.6,66.5,4.3,-1.9,-9.0,-5.7,-3.8,-3.5,-5.5,24.9,64.1,111.6,180.6,-24.9,1.3,164.4,63.59653216874643,261.9,118.0,118.0,121.0,121.0,38.33,38.33,176.23,176.23,47,-6.131111614176014,EARLY_UP,UPPER_RANGE,MOMENTUM_UP,S2_EARLY_BREAKOUT,,,,,118.0,118.0,121.0,121.0,38.33,38.33,286.0,4.0,0.0,-4.0,0.0,176.23,176.23,25642528544.25,25.643,356.0,other,equity,data_raw,565.4999,-14.19,False
98,IBM,IT Consulting & Other Services,29.8,73.9,2.1,10.7,12.3,3.0,-0.6,7.9,21.1,44.7,55.2,29.8,67.4,-74.9,1.2,41.4,7.453938121725775,180.1,168.0,168.0,177.0,177.0,18.61,18.61,176.76,176.76,1,-0.36367832239276243,STRONG_UP,UPPER_RANGE,NEUTRAL,S0_NEUTRAL,,,,,168.0,168.0,177.0,177.0,18.61,18.61,119.0,0.0,0.0,0.0,0.0,176.76,176.76,283629170619.71,283.629,42.0,cap100,equity,data_raw,332.41,-9.22,False
